,user,timestamp,tweet text,tweet sentiment,link,included symbols,BTC_returns,DOGE_returns,TSLA_returns,GOOG_returns,AAPL_returns,datetime,GME_returns,SPY_returns
17,JoeBiden,1609836300.0,I’m asking you to give everything you’ve got for one more day — because that one day can change America.… https://t.co/8O1LM2Qw5m,0.0,twitter.com/JoeBiden/status/1346286546975014912,[],2831.9335900000005,0.0005450000000000003,1.7900000000000773,0.0,-0.030000000000001137,Tue Jan 05 02:45:00,0.0,0.25
18,JoeBiden,1609881444.0,"Go vote, Georgia!

https://t.co/RIJ1L4B5o9",0.0,twitter.com/JoeBiden/status/1346475895955939328,[],2831.9335900000005,0.0005450000000000003,1.7900000000000773,0.0,-0.030000000000001137,Tue Jan 05 15:17:24,0.0,0.25
19,JoeBiden,1609889400.0,"Georgia — The nation is looking to you to lead us forward. 

The power is in your hands: https://t.co/RIJ1L4B5o9 https://t.co/BhZ3Mcfozm",0.0,twitter.com/JoeBiden/status/1346509264299282433,[],2831.9335900000005,0.0005450000000000003,1.7900000000000773,0.0,-0.030000000000001137,Tue Jan 05 17:30:00,0.0,0.25
20,JoeBiden,1609895700.0,"Georgia — If you have any questions today while voting, reach out to the Voter Protection Hotline: 1-888-730-5816",0.0258,twitter.com/JoeBiden/status/1346535688733265921,[],2831.9335900000005,0.0005450000000000003,1.7900000000000773,0.0,-0.030000000000001137,Tue Jan 05 19:15:00,0.0,0.25
21,JoeBiden,1609902900.0,"Georgia — If you elect @ReverendWarnock and @Ossoff, we can break the gridlock that has gripped Washington.

We’ll… https://t.co/pPE2FXrmVU",0.0,twitter.com/JoeBiden/status/1346565887571107840,[],2831.9335900000005,0.0005450000000000003,1.7900000000000773,0.0,-0.030000000000001137,Tue Jan 05 21:15:00,0.0,0.25
22,JoeBiden,1609911180.0,"Georgia voters: If you’re voting in the county where you’re registered, you’re entitled to ask for a provisional ba… https://t.co/fIHqVYJuPr",0.2732,twitter.com/JoeBiden/status/1346600616408330241,[],2831.9335900000005,0.0005450000000000003,1.7900000000000773,0.0,-0.030000000000001137,Tue Jan 05 23:33:00,0.0,0.25
23,JoeBiden,1609911900.0,"Stay in line, Georgia. If you’re in line at your polling place by 7 PM, you can vote.",0.0,twitter.com/JoeBiden/status/1346603636168642561,[],2831.9335900000005,0.0005450000000000003,1.7900000000000773,0.0,-0.030000000000001137,Tue Jan 05 23:45:00,0.0,0.25
24,JoeBiden,1609921520.0,"RT @Transition46: Readout of President-elect Biden’s briefing on COVID-19 response and vaccination strategy: 

https://t.co/epetoF8NyT http…",0.0,twitter.com/JoeBiden/status/1346643986010808320,[],2546.6796900000045,-0.0007229999999999997,1.7900000000000773,0.0,-0.030000000000001137,Wed Jan 06 02:25:20,0.0,0.25
25,JoeBiden,1609980420.0,I called Reverend Warnock and Jon Ossoff this morning to congratulate them on their hard-fought campaigns. Georgia… https://t.co/aAvWNFiFBq,0.4939,twitter.com/JoeBiden/status/1346891030055022592,[],2546.6796900000045,-0.0007229999999999997,1.7900000000000773,0.0,-0.030000000000001137,Wed Jan 06 18:47:00,0.0,0.25
26,JoeBiden,1609988783.0,RT @Transition46: President-elect Biden addresses the nation: https://t.co/BXM3SZK25R,0.0,twitter.com/JoeBiden/status/1346926106264395777,[],2546.6796900000045,-0.0007229999999999997,1.7900000000000773,0.0,-0.030000000000001137,Wed Jan 06 21:06:23,0.0,0.25
27,JoeBiden,1609989300.0,Let me be very clear: the scenes of chaos at the Capitol do not represent who we are. What we are seeing is a small… https://t.co/MfIJhp0lky,-0.204,twitter.com/JoeBiden/status/1346928275470299142,[],2546.6796900000045,-0.0007229999999999997,1.7900000000000773,0.0,-0.030000000000001137,Wed Jan 06 21:15:00,0.0,0.25
28,JoeBiden,1609989600.0,I call on President Trump to go on national television now to fulfill his oath and defend the Constitution by deman… https://t.co/0EtvVBfAkX,0.4404,twitter.com/JoeBiden/status/1346929533774159876,[],2546.6796900000045,-0.0007229999999999997,1.7900000000000773,0.0,-0.030000000000001137,Wed Jan 06 21:20:00,0.0,0.25
29,JoeBiden,1609990200.0,America is so much better than what we’re seeing today.,0.4902,twitter.com/JoeBiden/status/1346932050746630149,[],2546.6796900000045,-0.0007229999999999997,1.7900000000000773,0.0,-0.030000000000001137,Wed Jan 06 21:30:00,0.0,0.25
30,JoeBiden,1609991700.0,"Our way is plain: It is the way of democracy — of lawfulness, and of respect — respect for each other, and for our nation.",0.7351,twitter.com/JoeBiden/status/1346938341791387651,[],2546.6796900000045,-0.0007229999999999997,1.7900000000000773,0.0,-0.030000000000001137,Wed Jan 06 21:55:00,0.0,0.25
31,JoeBiden,1609997760.0,"Through war and strife, America has endured much. And we will endure here and prevail now. https://t.co/OvNOV0ogWG",-0.5994,twitter.com/JoeBiden/status/1346963759156195332,[],2546.6796900000045,-0.0007229999999999997,1.7900000000000773,0.0,-0.030000000000001137,Wed Jan 06 23:36:00,0.0,0.25
32,JoeBiden,1610002980.0,"Today is a reminder, a painful one, that democracy is fragile. To preserve it requires people of good will, leaders… https://t.co/0mJWGvksK4",0.0,twitter.com/JoeBiden/status/1346985653658116098,[],1426.5664099999995,0.00010399999999999819,1.7900000000000773,0.0,-0.030000000000001137,Thu Jan 07 01:03:00,0.0,0.25
34,JoeBiden,1610052971.0,"RT @Transition46: This team will work to move us closer to the American ideal of equal justice under law. 

They will work to restore indep…",0.8402,twitter.com/JoeBiden/status/1347195334070579200,[],1426.5664099999995,0.00010399999999999819,1.7900000000000773,0.0,-0.030000000000001137,Thu Jan 07 14:56:11,0.0,0.25
35,JoeBiden,1610054100.0,"Our nominees for the Justice Department will restore the independence of the Department, so it serves the interests… https://t.co/I9unVVt0UJ",0.6808,twitter.com/JoeBiden/status/1347200066646376448,[],1426.5664099999995,0.00010399999999999819,1.7900000000000773,0.0,-0.030000000000001137,Thu Jan 07 15:15:00,0.0,0.25
36,JoeBiden,1610066803.0,It’s time for a Department of Justice that serves the interests of the people — not a presidency. Tune in as I intr… https://t.co/J0wyesJCJ5,0.6597,twitter.com/JoeBiden/status/1347253347057733632,[],1426.5664099999995,0.00010399999999999819,1.7900000000000773,0.0,-0.030000000000001137,Thu Jan 07 18:46:43,0.0,0.25
37,JoeBiden,1610072400.0,"What we witnessed yesterday was not dissent — it was disorder. 

They weren’t protestors — they were rioters, insur… https://t.co/5D3j5ox80f",-0.4019,twitter.com/JoeBiden/status/1347276822078218241,[],1426.5664099999995,0.00010399999999999819,1.7900000000000773,0.0,-0.030000000000001137,Thu Jan 07 20:20:00,0.0,0.25
38,JoeBiden,1610074980.0,Merrick Garland will serve as the Attorney General of the United States — not as my personal lawyer.,0.4215,twitter.com/JoeBiden/status/1347287643776667648,[],1426.5664099999995,0.00010399999999999819,1.7900000000000773,0.0,-0.030000000000001137,Thu Jan 07 21:03:00,0.0,0.25
39,JoeBiden,1610077500.0,No one can tell me that if it had been a group of Black Lives Matter protestors yesterday that they wouldn’t have b… https://t.co/wTkIGHwChh,-0.2732,twitter.com/JoeBiden/status/1347298213422747649,[],1426.5664099999995,0.00010399999999999819,1.7900000000000773,0.0,-0.030000000000001137,Thu Jan 07 21:45:00,0.0,0.25
40,JoeBiden,1610089529.0,"RT @Transition46: Our jobs team’s mission is clear: execute the Build Back Better agenda.

They will work to dig us out from the worst, mos…",0.1027,twitter.com/JoeBiden/status/1347348666550530051,[],-543.0625,0.0003480000000000011,1.7900000000000773,0.0,-0.030000000000001137,Fri Jan 08 01:05:29,0.0,0.25
41,JoeBiden,1610090400.0,"This team shares my belief that the middle class built this country and that unions built the middle class.

They w… https://t.co/tBqmA4N4V7",0.29600000000000004,twitter.com/JoeBiden/status/1347352319726215168,[],-543.0625,0.0003480000000000011,1.7900000000000773,0.0,-0.030000000000001137,Fri Jan 08 01:20:00,0.0,0.25
42,JoeBiden,1610093700.0,"For the past four years, President Trump has unleashed an all-out assault on the institutions of our democracy.

Ye… https://t.co/TDhfSvps7t",-0.5859,twitter.com/JoeBiden/status/1347366160807981056,[],-543.0625,0.0003480000000000011,1.7900000000000773,0.0,-0.030000000000001137,Fri Jan 08 02:15:00,0.0,0.25
43,JoeBiden,1610096400.0,I’m proud to nominate Judge Merrick Garland for Attorney General of the United States. https://t.co/xBR5PAN2wH,0.7096,twitter.com/JoeBiden/status/1347377487374741508,[],-543.0625,0.0003480000000000011,1.7900000000000773,0.0,-0.030000000000001137,Fri Jan 08 03:00:00,0.0,0.25
44,JoeBiden,1610142696.0,"We need to restore the honor, the integrity, and the independence of the Department of Justice in this nation — and… https://t.co/S0uSg2zMkk",0.8859999999999999,twitter.com/JoeBiden/status/1347571667598503937,[],-543.0625,0.0003480000000000011,1.7900000000000773,0.0,-0.030000000000001137,Fri Jan 08 15:51:36,0.0,0.25
45,JoeBiden,1610153831.0,We need to build a new American economy where everyone enjoys a fair return for their work and an equal chance to g… https://t.co/QIlgMrb358,0.765,twitter.com/JoeBiden/status/1347618371135705090,[],-543.0625,0.0003480000000000011,1.7900000000000773,0.0,-0.030000000000001137,Fri Jan 08 18:57:11,0.0,0.25
46,JoeBiden,1610161320.0,"Ten years ago today, in Tucson, Arizona, six innocent lives were taken away by a senseless and brutal act of violen… https://t.co/uXkn6ke2db",-0.4019,twitter.com/JoeBiden/status/1347649779921203201,[],-543.0625,0.0003480000000000011,1.7900000000000773,0.0,-0.030000000000001137,Fri Jan 08 21:02:00,0.0,0.25
47,JoeBiden,1610165160.0,.@GabbyGiffords — Your perseverance and immeasurable courage continue to inspire me and millions of others. I pledg… https://t.co/jUF8H0wAbd,0.7845,twitter.com/JoeBiden/status/1347665885666938886,[],-543.0625,0.0003480000000000011,1.7900000000000773,0.0,-0.030000000000001137,Fri Jan 08 22:06:00,0.0,0.25
48,JoeBiden,1610174400.0,My administration will get right to work distributing emergency aid swiftly and equitably. Our focus will be on the… https://t.co/aDt1sO6DNt,-0.1027,twitter.com/JoeBiden/status/1347704641136463872,[],-1898.1054700000022,-0.00033400000000000096,1.7900000000000773,0.0,-0.030000000000001137,Sat Jan 09 00:40:00,0.0,0.25
49,JoeBiden,1610232300.0,"From the most inequitable economic and jobs crisis in modern history, my jobs team will help us build back better w… https://t.co/jgzWFwx2OV",0.128,twitter.com/JoeBiden/status/1347947491300401152,[],-1898.1054700000022,-0.00033400000000000096,1.7900000000000773,0.0,-0.030000000000001137,Sat Jan 09 16:45:00,0.0,0.25
50,JoeBiden,1610245800.0,"Our president is not above the law. 

Justice serves the people — it doesn’t protect the powerful.",0.8316,twitter.com/JoeBiden/status/1348004115121647622,[],-1898.1054700000022,-0.00033400000000000096,1.7900000000000773,0.0,-0.030000000000001137,Sat Jan 09 20:30:00,0.0,0.25
51,JoeBiden,1610260200.0,The bottom line is we need to provide immediate relief for working families and businesses. Now. https://t.co/syaHTaX3O4,0.4767,twitter.com/JoeBiden/status/1348064513170567168,[],-2789.7851599999995,-0.0010249999999999999,1.7900000000000773,0.0,-0.030000000000001137,Sun Jan 10 00:30:00,0.0,0.25
52,JoeBiden,1610316300.0,"In 10 days, we move forward and rebuild — together.",0.0,twitter.com/JoeBiden/status/1348299813163474944,[],-2789.7851599999995,-0.0010249999999999999,1.7900000000000773,0.0,-0.030000000000001137,Sun Jan 10 16:05:00,0.0,0.25
53,JoeBiden,1610328600.0,"I am proud that we have finished naming the members of our Cabinet.
 
It’s a Cabinet that looks like America and ta… https://t.co/ceC4USK4Tb",0.6808,twitter.com/JoeBiden/status/1348351402624524288,[],-2789.7851599999995,-0.0010249999999999999,1.7900000000000773,0.0,-0.030000000000001137,Sun Jan 10 19:30:00,0.0,0.25
54,JoeBiden,1610347500.0,"$600 is simply not enough when you have to choose between paying rent or putting food on the table.
 
We need $2,000 stimulus checks.",0.0,twitter.com/JoeBiden/status/1348430675238678528,[],-1643.6953100000028,-0.0007720000000000001,1.7900000000000773,0.0,-0.030000000000001137,Mon Jan 11 00:45:00,0.0,0.25
55,JoeBiden,1610355485.0,RT @Schwarzenegger: My message to my fellow Americans and friends around the world following this week's attack on the Capitol. https://t.c…,0.0,twitter.com/JoeBiden/status/1348464168018567168,[],-1643.6953100000028,-0.0007720000000000001,1.7900000000000773,0.0,-0.030000000000001137,Mon Jan 11 02:58:05,0.0,0.25
56,JoeBiden,1610396476.0,I’m asking Ambassador Bill Burns to lead the Central Intelligence Agency because he’s dealt with many of the thorni… https://t.co/gfz5zp23Bv,0.4767,twitter.com/JoeBiden/status/1348636095458717696,[],-1643.6953100000028,-0.0007720000000000001,-0.6399999999999864,-1.490000000000009,0.009999999999990905,Mon Jan 11 14:21:16,-0.030000000000001137,0.040000000000020464
57,JoeBiden,1610419500.0,The work of the next four years must be the restoration of democracy and the recovery of respect for the rule of la… https://t.co/OEhpbkmiuy,0.4767,twitter.com/JoeBiden/status/1348732665005023232,[],-1643.6953100000028,-0.0007720000000000001,6.259999999999991,2.1099999999999,-0.05000000000001137,Mon Jan 11 20:45:00,0.0,-0.4900000000000091
58,JoeBiden,1610426741.0,"Folks, I just received the second dose of my COVID-19 vaccine — and just like the first dose, it was safe, quick, a… https://t.co/T6MiwE0M50",0.6597,twitter.com/JoeBiden/status/1348763039160532992,[],-1643.6953100000028,-0.0007720000000000001,6.259999999999991,2.1099999999999,-0.05000000000001137,Mon Jan 11 22:45:41,0.0,-0.4900000000000091
59,JoeBiden,1610435700.0,"Getting America vaccinated will be one of the greatest operational challenges we’ve ever faced, but my administrati… https://t.co/8UMEgFSNbc",0.4118,twitter.com/JoeBiden/status/1348800612742402048,[],3393.3984400000045,0.0005530000000000014,6.259999999999991,2.1099999999999,-0.05000000000001137,Tue Jan 12 01:15:00,0.0,-0.4900000000000091
60,JoeBiden,1610481900.0,"I urge every American to:

- Wear a mask
- Stay socially distanced
- Avoid large indoor gatherings

We can save cou… https://t.co/2zzQXfOqfY",0.25,twitter.com/JoeBiden/status/1348994390690246657,[],3393.3984400000045,0.0005530000000000014,-0.16999999999995907,0.15000000000009095,0.030000000000001137,Tue Jan 12 14:05:00,0.03999999999999915,0.060000000000002274
61,JoeBiden,1610499601.0,"It’s long past time to raise the minimum wage, so hardworking people earn at least $15 an hour. 
 
I hope that Demo… https://t.co/GjNx8dwly7",0.4404,twitter.com/JoeBiden/status/1349068634413436929,[],3393.3984400000045,0.0005530000000000014,5.3700000000000045,-9.599999999999909,0.25,Tue Jan 12 19:00:01,0.0,0.2300000000000182
62,JoeBiden,1610504845.0,My number one priority is getting people vaccinated as quickly as we can to get our country back on track. https://t.co/JLY1DntIlR,0.0772,twitter.com/JoeBiden/status/1349090628790067200,[],3393.3984400000045,0.0005530000000000014,5.3700000000000045,-9.599999999999909,0.25,Tue Jan 12 20:27:25,0.0,0.2300000000000182
64,JoeBiden,1610570465.0,"RT @Transition46: President-elect Biden has nominated Ambassador Samantha Power as USAID Administrator.

A leading voice for humane and pri…",0.0,twitter.com/JoeBiden/status/1349365858691383299,[],1870.96875,0.0007809999999999987,0.07999999999992724,0.959999999999809,0.01999999999998181,Wed Jan 13 14:41:05,-0.10000000000000142,0.06999999999999318
65,JoeBiden,1610572800.0,Ambassador Samantha Power is a world-renowned voice of conscience and moral clarity—challenging and rallying the in… https://t.co/OyZ8P13yrB,0.0,twitter.com/JoeBiden/status/1349375651883724804,[],1870.96875,0.0007809999999999987,1.4800000000000182,0.0,-0.03999999999999204,Wed Jan 13 15:20:00,0.11999999999999744,0.10000000000002274
68,JoeBiden,1610615940.0,"Today, in a bipartisan vote, the House voted to impeach and hold President Trump accountable. Now, the process cont… https://t.co/BReZ8t0gO0",0.0,twitter.com/JoeBiden/status/1349556594237792256,[],-2361.9609400000045,-2.7999999999998512e-05,0.0,-11.38000000000011,0.0,Thu Jan 14 03:19:00,0.15000000000000568,0.0
69,JoeBiden,1610617680.0,"We’re in the teeth of this crisis, and we need to take immediate action to get the virus under control. That’s why… https://t.co/ovOtIYGCjV",-0.7073,twitter.com/JoeBiden/status/1349563892087869442,[],-2361.9609400000045,-2.7999999999998512e-05,0.8799999999999955,-11.38000000000011,0.0,Thu Jan 14 03:48:00,0.18999999999999773,0.0
70,JoeBiden,1610685840.0,"We need to tackle the public health and economic crises we’re facing head-on. That’s why today, I’m announcing my A… https://t.co/q9mu0UEw3z",0.0,twitter.com/JoeBiden/status/1349849776012087296,[],-2361.9609400000045,-2.7999999999998512e-05,2.0499999999999545,-5.710000000000036,-0.28999999999999204,Thu Jan 14 22:44:00,-0.740000000000002,-0.75
71,JoeBiden,1610691376.0,We have no time to waste when it comes to getting this virus under control and building our economy back better. Tu… https://t.co/jlfTxmv8Tj,-0.2732,twitter.com/JoeBiden/status/1349872996920430595,[],-647.2265599999955,-0.00010399999999999993,2.0499999999999545,-5.710000000000036,-0.28999999999999204,Fri Jan 15 00:16:16,-0.740000000000002,-0.75
72,JoeBiden,1610696520.0,"Direct cash payments.
Extended unemployment.
Rent relief. 
Food assistance. 
Aid to small businesses.
Keeping essen… https://t.co/G3OiZzRd0J",0.0516,twitter.com/JoeBiden/status/1349894571094810626,[],-647.2265599999955,-0.00010399999999999993,2.0499999999999545,-5.710000000000036,-0.28999999999999204,Fri Jan 15 01:42:00,-0.740000000000002,-0.75
73,JoeBiden,1610740200.0,"To Pilar, and the countless other small business owners across the country, know that help is on the way. https://t.co/4mKPjN6rgx",0.4019,twitter.com/JoeBiden/status/1350077778310270978,[],-647.2265599999955,-0.00010399999999999993,-0.5199999999999818,-0.7899999999999636,-0.13000000000000966,Fri Jan 15 13:50:00,-0.07000000000000028,-0.08000000000004093
74,JoeBiden,1610758920.0,"My administration will move Heaven and Earth to:

- Allow more people to get vaccinated
- Create more places for th… https://t.co/yLoRNU2MKF",0.743,twitter.com/JoeBiden/status/1350156296012656647,[],-647.2265599999955,-0.00010399999999999993,16.83000000000004,17.0,2.180000000000007,Fri Jan 15 19:02:00,5.530000000000001,3.400000000000034
75,JoeBiden,1610769818.0,"RT @BidenInaugural: 5 days until we make history.

❤️ or 🔁 this tweet to get reminded when we go live for #Inauguration2021 — you won't wan…",0.0,twitter.com/JoeBiden/status/1350202004598095874,[],-647.2265599999955,-0.00010399999999999993,16.83000000000004,17.0,2.180000000000007,Fri Jan 15 22:03:38,5.530000000000001,3.400000000000034
76,JoeBiden,1610771760.0,Science will always be at the forefront of my administration — and these world-renowned scientists will ensure ever… https://t.co/sAZVOszzqD,0.3818,twitter.com/JoeBiden/status/1350210150481555457,[],-647.2265599999955,-0.00010399999999999993,16.83000000000004,17.0,2.180000000000007,Fri Jan 15 22:36:00,5.530000000000001,3.400000000000034
77,JoeBiden,1610782800.0,"We not only have an economic imperative to act now, we have a moral obligation. 
 
In this pandemic, in America, we… https://t.co/i8Pmbmy1iJ",0.0,twitter.com/JoeBiden/status/1350256455748882434,[],-386.86329000000114,-0.00019800000000000026,16.83000000000004,17.0,2.180000000000007,Sat Jan 16 01:40:00,5.530000000000001,3.400000000000034
78,JoeBiden,1610836200.0,Getting America vaccinated will be one of the most challenging operational efforts ever undertaken. But you have my… https://t.co/mNdZQOlSYc,0.1145,twitter.com/JoeBiden/status/1350480432341520384,[],-386.86329000000114,-0.00019800000000000026,16.83000000000004,17.0,2.180000000000007,Sat Jan 16 16:30:00,5.530000000000001,3.400000000000034
79,JoeBiden,1610844473.0,Science will be at the forefront of my administration — and this group will ensure everything we do is grounded in… https://t.co/n0Sos0SOdx,0.3818,twitter.com/JoeBiden/status/1350515133034819584,[],-386.86329000000114,-0.00019800000000000026,16.83000000000004,17.0,2.180000000000007,Sat Jan 16 18:47:53,5.530000000000001,3.400000000000034
80,JoeBiden,1610855700.0,"To get as many people vaccinated as quickly as possible, we need more clinics across the nation. That’s why my admi… https://t.co/nhzPNXNruk",0.0,twitter.com/JoeBiden/status/1350562220367884289,[],-386.86329000000114,-0.00019800000000000026,16.83000000000004,17.0,2.180000000000007,Sat Jan 16 21:55:00,5.530000000000001,3.400000000000034
81,JoeBiden,1610855700.0,"To get as many people vaccinated as quickly as possible, we need more clinics across the nation. That’s why my admi… https://t.co/nhzPNXNruk",0.0,twitter.com/JoeBiden/status/1350562220367884289,[],-386.86329000000114,-0.00019800000000000026,16.83000000000004,17.0,2.180000000000007,Sat Jan 16 21:55:00,5.530000000000001,3.400000000000034
82,JoeBiden,1610863225.0,"The first @BidenInaugural event is here. Tune in as we celebrate America, reflect and honor our history, and highli… https://t.co/WpJo2Kxdgr",0.7845,twitter.com/JoeBiden/status/1350593782832500737,[],838.7968800000017,0.00010399999999999819,16.83000000000004,17.0,2.180000000000007,Sun Jan 17 00:00:25,5.530000000000001,3.400000000000034
83,JoeBiden,1610872920.0,"Across the country, approximately 14 million Americans have fallen behind on rent and many may soon be at risk of e… https://t.co/1oUOomur7s",-0.5574,twitter.com/JoeBiden/status/1350634446475694080,[],838.7968800000017,0.00010399999999999819,16.83000000000004,17.0,2.180000000000007,Sun Jan 17 02:42:00,5.530000000000001,3.400000000000034
84,JoeBiden,1610916660.0,"Though pushed, tested, and threatened throughout the 2020 election, our democracy proved to be resilient, true, and… https://t.co/2JfXVQLQN3",-0.0516,twitter.com/JoeBiden/status/1350817905202630658,[],838.7968800000017,0.00010399999999999819,16.83000000000004,17.0,2.180000000000007,Sun Jan 17 14:51:00,5.530000000000001,3.400000000000034
85,JoeBiden,1610931000.0,I know masks have become a partisan issue — but it’s a patriotic act. Experts say wearing a mask from now until Apr… https://t.co/XHexAioS5U,0.0,twitter.com/JoeBiden/status/1350878051710750725,[],838.7968800000017,0.00010399999999999819,16.83000000000004,17.0,2.180000000000007,Sun Jan 17 18:50:00,5.530000000000001,3.400000000000034
86,JoeBiden,1610942460.0,"Service is a fitting way to start to heal, unite, and rebuild this country we love.

I hope you’ll join us in honor… https://t.co/vL0SFZQdOF",0.8519,twitter.com/JoeBiden/status/1350926118409289730,[],838.7968800000017,0.00010399999999999819,16.83000000000004,17.0,2.180000000000007,Sun Jan 17 22:01:00,5.530000000000001,3.400000000000034
87,JoeBiden,1610955660.0,I know @harrisonjaime and the new DNC team are ready to strengthen our party’s infrastructure and elect Democrats a… https://t.co/wrOvbcyZSk,0.5859,twitter.com/JoeBiden/status/1350981483062706177,[],-560.269530000005,-7.299999999999841e-05,16.83000000000004,17.0,2.180000000000007,Mon Jan 18 01:41:00,5.530000000000001,3.400000000000034
